Dataset,Method,MCC,Recall,Kendall_Diff,Wasserstein,KL_Div,Norm_MCC,Norm_Recall,Norm_Kendall_Diff,Norm_Wasserstein,Norm_KL_Div,Final_Score
Clean_DDos.csv,iqr_ctgan_filtered,0.9998909122610427,0.9999404839399632,7.797919454841429e-05,0.29616674568174506,0.11193573558522212,0.9999355026708359,0.999927781737572,0.9998704471837169,0.0,0.4864481028938267,0.6485988342498459
Clean_DDos.csv,iqr_gan_from_tutorial,0.8458942605903741,0.9640541596146335,0.32093157712689296,0.026186348629099465,0.041238939002044374,0.5330269425104546,0.7575884124227974,0.0,0.9313212899584278,0.8184211437329333,0.6502081196072833
Clean_DDos.csv,iqr_gan_from_tutorial_filtered,0.8632900415590709,0.8749967452154667,6.18529777237e-05,0.04241913371780455,0.03896977640172392,0.5857699012491255,0.1561861221619001,0.9999207010307418,0.875324860167702,0.829076517738465,0.6954237526430715
Clean_DDos.csv,iqr_gan_paper,0.9981100289969158,0.9991895586512173,0.0018848099724593,0.026741759411160422,0.10981105305699083,0.9945359720210045,0.9948568037453018,0.9942398520788553,0.9294053512767576,0.4964250375472208,0.9251881635285669
Clean_DDos.csv,iqr_gan_paper_filtered,0.9998854575663895,0.999951178232001,6.44093737132875e-05,0.025814732842052688,0.012018894273484475,0.9999189643656261,1.0,0.9999127345786972,0.9326032115273254,0.9556305728841108,0.9753028799507288
Clean_DDos.csv,iqr_smote,0.9998701845577578,0.9999479234474676,4.909741588205e-05,0.0073048963063389125,0.0025700054257770753,0.9998726575245866,0.9999780205288253,0.9999604509646833,0.9964545319474487,1.0,0.9988792697434201
Clean_DDos.csv,iqr_smote_filtered,0.9998587306956421,0.9999479234474676,6.82317952298625e-05,0.14556753929211008,0.0241104384817806,0.9998379301054467,0.9999780205288253,0.9999008228334784,0.5195052999872457,0.89885195075028,0.8456598414496108
Clean_DDos.csv,iqr_smotified_gan,0.9276413738305713,0.9999070061561924,0.0001044312360218,0.0211387972060262,0.05199552420744371,0.7808792595976706,0.9997017071769259,0.9997880151502058,0.948733265619577,0.7679111281132007,0.8737117685689747
Clean_DDos.csv,iqr_smotified_gan_filtered,0.9998909133688169,0.999925604924954,0.00011923443433922858,0.07118159243999547,0.16297123845097164,0.9999355060295407,0.9998273041550627,0.9997418842025811,0.7761062115103943,0.24679918107652266,0.8574429028083512
Clean_DDos.csv,iqr_wgangp,0.9998816411154376,0.9999381590938679,9.1377331519075e-05,0.045757225114145636,0.1279098147249645,0.9999073931165143,0.999912082115304,0.9998286948041561,0.8638098182639993,0.41143814653200406,0.900223795070952
Clean_DDos.csv,iqr_wgangp_filtered,0.9999121848903763,0.9999479234474677,6.82317952298625e-05,0.20624562869954982,0.21552945660434886,1.0,0.9999780205288262,0.9999008228334784,0.3101908567310928,1.1102230246251565e-16,0.6930451413555583
Clean_haberman.csv,iqr_ctgan,-0.005940853315703971,0.07142857142857142,0.1812607049261849,0.48147566488361665,2.0074194060488595,0.31524922030938085,0.0,1.0,0.5787672961443482,0.8720567976603012,0.48693555673308686
